x-axis,1,2,F1
second,Volt,Volt,Volt
+7.90000E-03,-2.60013074E+00,+2.55947498E+00,-5.14143896E+00
+7.91000E-03,-2.59008049E+00,+2.53937448E+00,-5.11116552E+00
+7.92000E-03,-2.59887446E+00,+2.53937448E+00,-5.12093115E+00
+7.93000E-03,-2.59887446E+00,+2.55947498E+00,-5.14143896E+00
+7.94000E-03,-2.60013074E+00,+2.55947498E+00,-5.14143896E+00
+7.95000E-03,-2.61018099E+00,+2.53937448E+00,-5.13069677E+00
+7.96000E-03,-2.61897496E+00,+2.54063076E+00,-5.14143896E+00
+7.97000E-03,-2.61897496E+00,+2.55947498E+00,-5.16097021E+00
+7.98000E-03,-2.60013074E+00,+2.55947498E+00,-5.14143896E+00
+7.99000E-03,-2.59887446E+00,+2.57078151E+00,-5.15120459E+00
+8.00000E-03,-2.60013074E+00,+2.54063076E+00,-5.12093115E+00
+8.01000E-03,-2.61897496E+00,+2.57078151E+00,-5.17073584E+00
+8.02000E-03,-2.63907546E+00,+2.54063076E+00,-5.16097021E+00
+8.03000E-03,-2.60892471E+00,+2.55947498E+00,-5.15022802E+00
+8.04000E-03,-2.61897496E+00,+2.57957548E+00,-5.18147802E+00
+8.05000E-03,-2.61897496E+00,+2.55947498E+00,-5.16097021E+00
+8.06000E-03,-2.60013074E+00,+2.59967598E+00,-5.18147802E+00
+8.07000E-03,-2.62902521E+00,+2.57078151E+00,-5.18147802E+00
+8.08000E-03,-2.63907546E+00,+2.57957548E+00,-5.20003271E+00
+8.09000E-03,-2.62902521E+00,+2.55947498E+00,-5.17073584E+00
+8.10000E-03,-2.63907546E+00,+2.57957548E+00,-5.20003271E+00
+8.11000E-03,-2.65038199E+00,+2.57957548E+00,-5.21077490E+00
+8.12000E-03,-2.62023124E+00,+2.59967598E+00,-5.20100927E+00
+8.13000E-03,-2.63907546E+00,+2.59088201E+00,-5.21077490E+00
+8.14000E-03,-2.65917596E+00,+2.57957548E+00,-5.22151709E+00
+8.15000E-03,-2.63907546E+00,+2.58962573E+00,-5.21077490E+00
+8.16000E-03,-2.65917596E+00,+2.59967598E+00,-5.24007177E+00
+8.17000E-03,-2.65038199E+00,+2.58962573E+00,-5.22151709E+00
+8.18000E-03,-2.64033174E+00,+2.57957548E+00,-5.20100927E+00
+8.19000E-03,-2.65917596E+00,+2.59088201E+00,-5.23128271E+00
+8.20000E-03,-2.66043224E+00,+2.57957548E+00,-5.22151709E+00
+8.21000E-03,-2.65917596E+00,+2.57957548E+00,-5.22054052E+00
+8.22000E-03,-2.63907546E+00,+2.59967598E+00,-5.22151709E+00
+8.23000E-03,-2.63907546E+00,+2.59967598E+00,-5.22151709E+00
+8.24000E-03,-2.63907546E+00,+2.61977649E+00,-5.24104834E+00
+8.25000E-03,-2.66922621E+00,+2.59088201E+00,-5.24104834E+00
+8.26000E-03,-2.64033174E+00,+2.63987699E+00,-5.26057959E+00
+8.27000E-03,-2.67048249E+00,+2.59967598E+00,-5.25081396E+00
+8.28000E-03,-2.65917596E+00,+2.61977649E+00,-5.26155615E+00
+8.29000E-03,-2.66922621E+00,+2.61977649E+00,-5.27132177E+00
+8.30000E-03,-2.65917596E+00,+2.61977649E+00,-5.26155615E+00
+8.31000E-03,-2.65917596E+00,+2.61977649E+00,-5.26155615E+00
+8.32000E-03,-2.66043224E+00,+2.61977649E+00,-5.26155615E+00
+8.33000E-03,-2.67048249E+00,+2.61977649E+00,-5.27132177E+00
+8.34000E-03,-2.67927646E+00,+2.60093226E+00,-5.26155615E+00
+8.35000E-03,-2.67048249E+00,+2.59967598E+00,-5.25081396E+00
+8.36000E-03,-2.68053275E+00,+2.61977649E+00,-5.28206396E+00
+8.37000E-03,-2.67927646E+00,+2.61977649E+00,-5.28108740E+00
+8.38000E-03,-2.67927646E+00,+2.60093226E+00,-5.26155615E+00
+8.39000E-03,-2.66922621E+00,+2.63108302E+00,-5.28206396E+00
+8.40000E-03,-2.68053275E+00,+2.61977649E+00,-5.28206396E+00
+8.41000E-03,-2.67927646E+00,+2.61977649E+00,-5.28206396E+00
+8.42000E-03,-2.69937697E+00,+2.62103277E+00,-5.30159521E+00
+8.43000E-03,-2.69937697E+00,+2.61977649E+00,-5.30159521E+00
+8.44000E-03,-2.68053275E+00,+2.61977649E+00,-5.28206396E+00
+8.45000E-03,-2.67927646E+00,+2.63108302E+00,-5.29085302E+00
+8.46000E-03,-2.67927646E+00,+2.63987699E+00,-5.30159521E+00
+8.47000E-03,-2.65917596E+00,+2.65118352E+00,-5.29182959E+00
+8.48000E-03,-2.67927646E+00,+2.63987699E+00,-5.30159521E+00
+8.49000E-03,-2.67927646E+00,+2.63987699E+00,-5.30159521E+00
+8.50000E-03,-2.69937697E+00,+2.63987699E+00,-5.32112646E+00
+8.51000E-03,-2.69058300E+00,+2.65118352E+00,-5.32112646E+00
+8.52000E-03,-2.68053275E+00,+2.63987699E+00,-5.30159521E+00
+8.53000E-03,-2.67048249E+00,+2.63987699E+00,-5.29182959E+00
+8.54000E-03,-2.70063325E+00,+2.63987699E+00,-5.32210302E+00
+8.55000E-03,-2.71068350E+00,+2.62982674E+00,-5.32210302E+00
+8.56000E-03,-2.69937697E+00,+2.63987699E+00,-5.32210302E+00
+8.57000E-03,-2.69937697E+00,+2.62982674E+00,-5.31136084E+00
+8.58000E-03,-2.70063325E+00,+2.63987699E+00,-5.32112646E+00
+8.59000E-03,-2.71947747E+00,+2.64992724E+00,-5.35139990E+00
+8.60000E-03,-2.71947747E+00,+2.62103277E+00,-5.32210302E+00
+8.61000E-03,-2.70942722E+00,+2.63987699E+00,-5.33089209E+00
+8.62000E-03,-2.69937697E+00,+2.68007799E+00,-5.36116552E+00
+8.63000E-03,-2.73078400E+00,+2.61977649E+00,-5.33186865E+00
+8.64000E-03,-2.68053275E+00,+2.65997749E+00,-5.32210302E+00
+8.65000E-03,-2.71068350E+00,+2.64992724E+00,-5.34163427E+00
+8.66000E-03,-2.69937697E+00,+2.65997749E+00,-5.34163427E+00
+8.67000E-03,-2.69937697E+00,+2.65118352E+00,-5.33186865E+00
+8.68000E-03,-2.71947747E+00,+2.65997749E+00,-5.36116552E+00
+8.69000E-03,-2.71068350E+00,+2.64992724E+00,-5.34163427E+00
+8.70000E-03,-2.71947747E+00,+2.64113327E+00,-5.34163427E+00
+8.71000E-03,-2.72952772E+00,+2.65997749E+00,-5.37093115E+00
+8.72000E-03,-2.69937697E+00,+2.65997749E+00,-5.34163427E+00
+8.73000E-03,-2.73078400E+00,+2.63987699E+00,-5.35139990E+00
+8.74000E-03,-2.70063325E+00,+2.64113327E+00,-5.32210302E+00
+8.75000E-03,-2.71068350E+00,+2.63987699E+00,-5.33186865E+00
+8.76000E-03,-2.73957797E+00,+2.63987699E+00,-5.36116552E+00
+8.77000E-03,-2.73078400E+00,+2.65118352E+00,-5.36116552E+00
+8.78000E-03,-2.71947747E+00,+2.65997749E+00,-5.36214209E+00
+8.79000E-03,-2.71947747E+00,+2.65997749E+00,-5.36214209E+00
+8.80000E-03,-2.72073375E+00,+2.65997749E+00,-5.36214209E+00
+8.81000E-03,-2.72952772E+00,+2.65118352E+00,-5.36214209E+00
+8.82000E-03,-2.71947747E+00,+2.65997749E+00,-5.36116552E+00
+8.83000E-03,-2.70942722E+00,+2.65118352E+00,-5.34163427E+00
+8.84000E-03,-2.71947747E+00,+2.66123377E+00,-5.36214209E+00
+8.85000E-03,-2.73078400E+00,+2.65997749E+00,-5.37093115E+00
+8.86000E-03,-2.70063325E+00,+2.68007799E+00,-5.36214209E+00
+8.87000E-03,-2.70942722E+00,+2.65997749E+00,-5.35139990E+00
+8.88000E-03,-2.73957797E+00,+2.65997749E+00,-5.38069677E+00
+8.89000E-03,-2.71947747E+00,+2.65997749E+00,-5.36214209E+00
+8.90000E-03,-2.71947747E+00,+2.66123377E+00,-5.36214209E+00
+8.91000E-03,-2.73078400E+00,+2.65997749E+00,-5.37190771E+00
+8.92000E-03,-2.71947747E+00,+2.65997749E+00,-5.36116552E+00
+8.93000E-03,-2.73957797E+00,+2.65997749E+00,-5.38167334E+00
+8.94000E-03,-2.73957797E+00,+2.65997749E+00,-5.38069677E+00
+8.95000E-03,-2.71947747E+00,+2.67002774E+00,-5.37093115E+00
+8.96000E-03,-2.73957797E+00,+2.65997749E+00,-5.38167334E+00
+8.97000E-03,-2.71947747E+00,+2.67002774E+00,-5.37093115E+00
+8.98000E-03,-2.70063325E+00,+2.66123377E+00,-5.34163427E+00
+8.99000E-03,-2.73957797E+00,+2.63987699E+00,-5.36214209E+00
+9.00000E-03,-2.71947747E+00,+2.68007799E+00,-5.38069677E+00
+9.01000E-03,-2.71947747E+00,+2.65997749E+00,-5.36214209E+00
+9.02000E-03,-2.73957797E+00,+2.64113327E+00,-5.36214209E+00
+9.03000E-03,-2.72952772E+00,+2.65997749E+00,-5.37093115E+00
+9.04000E-03,-2.71947747E+00,+2.68007799E+00,-5.38069677E+00
+9.05000E-03,-2.72952772E+00,+2.65118352E+00,-5.36214209E+00
+9.06000E-03,-2.71947747E+00,+2.66123377E+00,-5.36214209E+00
+9.07000E-03,-2.71068350E+00,+2.67002774E+00,-5.36214209E+00
+9.08000E-03,-2.70063325E+00,+2.68007799E+00,-5.36214209E+00
+9.09000E-03,-2.71068350E+00,+2.67002774E+00,-5.36214209E+00
+9.10000E-03,-2.71947747E+00,+2.65997749E+00,-5.36116552E+00
+9.11000E-03,-2.71947747E+00,+2.65997749E+00,-5.36214209E+00
+9.12000E-03,-2.73957797E+00,+2.66123377E+00,-5.38167334E+00
+9.13000E-03,-2.73078400E+00,+2.65997749E+00,-5.37190771E+00
+9.14000E-03,-2.71947747E+00,+2.68007799E+00,-5.38069677E+00
+9.15000E-03,-2.70942722E+00,+2.67002774E+00,-5.36116552E+00
+9.16000E-03,-2.71947747E+00,+2.65997749E+00,-5.36116552E+00
+9.17000E-03,-2.72952772E+00,+2.65118352E+00,-5.36214209E+00
+9.18000E-03,-2.71947747E+00,+2.64113327E+00,-5.34163427E+00
+9.19000E-03,-2.73078400E+00,+2.62982674E+00,-5.34163427E+00
+9.20000E-03,-2.73957797E+00,+2.66123377E+00,-5.38069677E+00
+9.21000E-03,-2.72952772E+00,+2.65997749E+00,-5.37093115E+00
+9.22000E-03,-2.71947747E+00,+2.64113327E+00,-5.34163427E+00
+9.23000E-03,-2.71947747E+00,+2.66123377E+00,-5.36116552E+00
+9.24000E-03,-2.71947747E+00,+2.64113327E+00,-5.34163427E+00
+9.25000E-03,-2.73957797E+00,+2.65997749E+00,-5.38167334E+00
+9.26000E-03,-2.71947747E+00,+2.64113327E+00,-5.34163427E+00
+9.27000E-03,-2.70942722E+00,+2.67128402E+00,-5.36214209E+00
+9.28000E-03,-2.70063325E+00,+2.66123377E+00,-5.34163427E+00
+9.29000E-03,-2.73078400E+00,+2.67002774E+00,-5.38167334E+00
+9.30000E-03,-2.72073375E+00,+2.65997749E+00,-5.36214209E+00
+9.31000E-03,-2.71068350E+00,+2.65997749E+00,-5.35139990E+00
+9.32000E-03,-2.70063325E+00,+2.68007799E+00,-5.36116552E+00
+9.33000E-03,-2.71068350E+00,+2.64992724E+00,-5.34163427E+00
+9.34000E-03,-2.69937697E+00,+2.65997749E+00,-5.34163427E+00
+9.35000E-03,-2.71947747E+00,+2.65118352E+00,-5.35139990E+00
+9.36000E-03,-2.71947747E+00,+2.63987699E+00,-5.34163427E+00
+9.37000E-03,-2.71068350E+00,+2.64992724E+00,-5.34163427E+00
+9.38000E-03,-2.71947747E+00,+2.61977649E+00,-5.32210302E+00
+9.39000E-03,-2.71947747E+00,+2.63987699E+00,-5.34163427E+00
+9.40000E-03,-2.73957797E+00,+2.64113327E+00,-5.36116552E+00
+9.41000E-03,-2.70942722E+00,+2.65118352E+00,-5.34163427E+00
+9.42000E-03,-2.70063325E+00,+2.65997749E+00,-5.34163427E+00
+9.43000E-03,-2.71947747E+00,+2.64113327E+00,-5.34163427E+00
+9.44000E-03,-2.70063325E+00,+2.65997749E+00,-5.34163427E+00
+9.45000E-03,-2.67927646E+00,+2.68007799E+00,-5.34163427E+00
+9.46000E-03,-2.70063325E+00,+2.64113327E+00,-5.32210302E+00
+9.47000E-03,-2.71068350E+00,+2.62982674E+00,-5.32210302E+00
+9.48000E-03,-2.68053275E+00,+2.65997749E+00,-5.32210302E+00
+9.49000E-03,-2.69937697E+00,+2.63987699E+00,-5.32112646E+00
+9.50000E-03,-2.71947747E+00,+2.62103277E+00,-5.32210302E+00
+9.51000E-03,-2.68932672E+00,+2.66123377E+00,-5.33186865E+00
+9.52000E-03,-2.68053275E+00,+2.65997749E+00,-5.32210302E+00
+9.53000E-03,-2.69937697E+00,+2.62982674E+00,-5.31136084E+00
+9.54000E-03,-2.68053275E+00,+2.63987699E+00,-5.30159521E+00
+9.55000E-03,-2.69937697E+00,+2.64113327E+00,-5.32112646E+00
+9.56000E-03,-2.71947747E+00,+2.63987699E+00,-5.34065771E+00
+9.57000E-03,-2.67927646E+00,+2.62982674E+00,-5.29085302E+00
+9.58000E-03,-2.71947747E+00,+2.60093226E+00,-5.30159521E+00
+9.59000E-03,-2.70942722E+00,+2.61977649E+00,-5.31136084E+00
+9.60000E-03,-2.71947747E+00,+2.61977649E+00,-5.32112646E+00
+9.61000E-03,-2.69058300E+00,+2.62982674E+00,-5.30159521E+00
+9.62000E-03,-2.67927646E+00,+2.63987699E+00,-5.30159521E+00
+9.63000E-03,-2.69937697E+00,+2.61098252E+00,-5.29085302E+00
+9.64000E-03,-2.69937697E+00,+2.61977649E+00,-5.30159521E+00
+9.65000E-03,-2.67927646E+00,+2.64113327E+00,-5.30159521E+00
+9.66000E-03,-2.69937697E+00,+2.62103277E+00,-5.30159521E+00
+9.67000E-03,-2.68932672E+00,+2.61977649E+00,-5.29085302E+00
+9.68000E-03,-2.65917596E+00,+2.62103277E+00,-5.26155615E+00
+9.69000E-03,-2.69058300E+00,+2.61977649E+00,-5.29182959E+00
+9.70000E-03,-2.67927646E+00,+2.61977649E+00,-5.28206396E+00
+9.71000E-03,-2.67048249E+00,+2.62982674E+00,-5.28206396E+00
+9.72000E-03,-2.67927646E+00,+2.60093226E+00,-5.26155615E+00
+9.73000E-03,-2.67927646E+00,+2.61977649E+00,-5.28206396E+00
+9.74000E-03,-2.68053275E+00,+2.61977649E+00,-5.28206396E+00
+9.75000E-03,-2.67048249E+00,+2.59967598E+00,-5.25081396E+00
+9.76000E-03,-2.66043224E+00,+2.61977649E+00,-5.26155615E+00
+9.77000E-03,-2.67048249E+00,+2.59967598E+00,-5.25081396E+00
+9.78000E-03,-2.68053275E+00,+2.61977649E+00,-5.28108740E+00
+9.79000E-03,-2.67927646E+00,+2.59967598E+00,-5.26057959E+00
+9.80000E-03,-2.65917596E+00,+2.60093226E+00,-5.24104834E+00
+9.81000E-03,-2.66922621E+00,+2.61098252E+00,-5.26155615E+00
+9.82000E-03,-2.66043224E+00,+2.61977649E+00,-5.26057959E+00
+9.83000E-03,-2.66922621E+00,+2.59088201E+00,-5.24104834E+00
+9.84000E-03,-2.69937697E+00,+2.56073126E+00,-5.24104834E+00
+9.85000E-03,-2.65917596E+00,+2.59967598E+00,-5.24104834E+00
+9.86000E-03,-2.65917596E+00,+2.59967598E+00,-5.24007177E+00
+9.87000E-03,-2.67048249E+00,+2.57957548E+00,-5.23030615E+00
+9.88000E-03,-2.67927646E+00,+2.58083176E+00,-5.24104834E+00
+9.89000E-03,-2.65917596E+00,+2.59967598E+00,-5.24104834E+00
+9.90000E-03,-2.65917596E+00,+2.61977649E+00,-5.26057959E+00
+9.91000E-03,-2.65038199E+00,+2.58962573E+00,-5.22151709E+00
+9.92000E-03,-2.67927646E+00,+2.59967598E+00,-5.26057959E+00
+9.93000E-03,-2.63907546E+00,+2.58962573E+00,-5.21077490E+00
+9.94000E-03,-2.65917596E+00,+2.59967598E+00,-5.24104834E+00
+9.95000E-03,-2.62902521E+00,+2.59088201E+00,-5.20100927E+00
+9.96000E-03,-2.64033174E+00,+2.57957548E+00,-5.20100927E+00
+9.97000E-03,-2.65038199E+00,+2.56952523E+00,-5.20100927E+00
+9.98000E-03,-2.63907546E+00,+2.55947498E+00,-5.18147802E+00
+9.99000E-03,-2.65038199E+00,+2.55947498E+00,-5.19124365E+00
